Subregion,Region,Lat,Long,Day,Count
Ontario,Canada,51.2538,-85.3232,2020-02-21,3
Hubei,China,30.9756,112.2707,2020-02-21,62662
All,Iran,32,53,2020-02-21,18
All,"Korea, South",36,128,2020-02-21,204
France,France,46.2276,2.2137,2020-02-21,12
Guangdong,China,23.3417,113.4244,2020-02-21,1333
Henan,China,33.882,113.614,2020-02-21,1267
Zhejiang,China,29.1832,120.0934,2020-02-21,1203
Hunan,China,27.6104,111.7088,2020-02-21,1011
Anhui,China,31.8257,117.2264,2020-02-21,988
Jiangxi,China,27.614,115.7221,2020-02-21,934
Shandong,China,36.3427,118.1498,2020-02-21,749
Diamond Princess,Cruise Ship,35.4437,139.638,2020-02-21,634
Jiangsu,China,32.9711,119.455,2020-02-21,631
Chongqing,China,30.0572,107.874,2020-02-21,572
Sichuan,China,30.6171,102.7103,2020-02-21,525
Heilongjiang,China,47.862,127.7615,2020-02-21,479
Beijing,China,40.1824,116.4142,2020-02-21,396
Shanghai,China,31.202,121.4491,2020-02-21,334
Hebei,China,39.549,116.1306,2020-02-21,308
Fujian,China,26.0789,117.9874,2020-02-21,293
Guangxi,China,23.8298,108.7881,2020-02-21,246
Shaanxi,China,35.1917,108.8701,2020-02-21,245
Yunnan,China,24.974,101.487,2020-02-21,174
Hainan,China,19.1959,109.7453,2020-02-21,168
Guizhou,China,26.8154,106.8748,2020-02-21,146
Tianjin,China,39.3054,117.323,2020-02-21,132
Shanxi,China,37.5777,112.2922,2020-02-21,132
Gansu,China,37.8099,101.0583,2020-02-21,91
Hong Kong,China,22.3,114.2,2020-02-21,68
Liaoning,China,41.2956,122.6085,2020-02-21,121
Jilin,China,43.6661,126.1923,2020-02-21,91
Xinjiang,China,41.1129,85.2401,2020-02-21,76
Inner Mongolia,China,44.0935,113.9448,2020-02-21,75
Ningxia,China,37.2692,106.1655,2020-02-21,71
All,Taiwan*,23.7,121,2020-02-21,26
All,Vietnam,16,108,2020-02-21,16
All,Russia,60,90,2020-02-21,2
Qinghai,China,35.7452,95.9956,2020-02-21,18
Macau,China,22.1667,113.55,2020-02-21,10
Tibet,China,31.6927,88.0924,2020-02-21,1
United Kingdom,United Kingdom,55.3781,-3.436,2020-02-21,9
All,Thailand,15,101,2020-02-22,35
All,Japan,36,138,2020-02-22,122
All,Singapore,1.2833,103.8333,2020-02-22,85
All,Nepal,28.1667,84.25,2020-02-22,1
All,Malaysia,2.5,112.5,2020-02-22,22
British Columbia,Canada,49.2827,-123.1207,2020-02-22,6
New South Wales,Australia,-33.8688,151.2093,2020-02-22,4
Victoria,Australia,-37.8136,144.9631,2020-02-22,4
Queensland,Australia,-28.0167,153.4,2020-02-22,5
All,Cambodia,11.55,104.9167,2020-02-22,1
All,Sri Lanka,7,81,2020-02-22,1
All,Germany,51,9,2020-02-22,16
All,Finland,64,26,2020-02-22,1
All,United Arab Emirates,24,54,2020-02-22,13
All,Philippines,13,122,2020-02-22,3
All,India,21,78,2020-02-22,3
All,Italy,43,12,2020-02-22,62
All,Sweden,63,16,2020-02-22,1
All,Spain,40,-4,2020-02-22,2
South Australia,Australia,-34.9285,138.6007,2020-02-22,2
All,Belgium,50.8333,4,2020-02-22,1
All,Egypt,26,30,2020-02-22,1
From Diamond Princess,Australia,35.4437,139.638,2020-02-22,7
All,Lebanon,33.8547,35.8623,2020-02-22,1
All,Israel,31,35,2020-02-22,1
Ontario,Canada,51.2538,-85.3232,2020-02-22,3
Hubei,China,30.9756,112.2707,2020-02-22,64084
All,Iran,32,53,2020-02-22,28
All,"Korea, South",36,128,2020-02-22,433
France,France,46.2276,2.2137,2020-02-22,12
Guangdong,China,23.3417,113.4244,2020-02-22,1339
Henan,China,33.882,113.614,2020-02-22,1270
Zhejiang,China,29.1832,120.0934,2020-02-22,1205
Hunan,China,27.6104,111.7088,2020-02-22,1013
Anhui,China,31.8257,117.2264,2020-02-22,989
Jiangxi,China,27.614,115.7221,2020-02-22,934
Shandong,China,36.3427,118.1498,2020-02-22,750
Diamond Princess,Cruise Ship,35.4437,139.638,2020-02-22,634
Jiangsu,China,32.9711,119.455,2020-02-22,631
Chongqing,China,30.0572,107.874,2020-02-22,573
Sichuan,China,30.6171,102.7103,2020-02-22,526
Heilongjiang,China,47.862,127.7615,2020-02-22,479
Beijing,China,40.1824,116.4142,2020-02-22,399
Shanghai,China,31.202,121.4491,2020-02-22,335
Hebei,China,39.549,116.1306,2020-02-22,309
Fujian,China,26.0789,117.9874,2020-02-22,293
Guangxi,China,23.8298,108.7881,2020-02-22,249
Shaanxi,China,35.1917,108.8701,2020-02-22,245
Yunnan,China,24.974,101.487,2020-02-22,174
Hainan,China,19.1959,109.7453,2020-02-22,168
Guizhou,China,26.8154,106.8748,2020-02-22,146
Tianjin,China,39.3054,117.323,2020-02-22,135
Shanxi,China,37.5777,112.2922,2020-02-22,132
Gansu,China,37.8099,101.0583,2020-02-22,91
Hong Kong,China,22.3,114.2,2020-02-22,69
Liaoning,China,41.2956,122.6085,2020-02-22,121
Jilin,China,43.6661,126.1923,2020-02-22,91
Xinjiang,China,41.1129,85.2401,2020-02-22,76
Inner Mongolia,China,44.0935,113.9448,2020-02-22,75
Ningxia,China,37.2692,106.1655,2020-02-22,71
All,Taiwan*,23.7,121,2020-02-22,26
All,Vietnam,16,108,2020-02-22,16
All,Russia,60,90,2020-02-22,2
Qinghai,China,35.7452,95.9956,2020-02-22,18
Macau,China,22.1667,113.55,2020-02-22,10
Tibet,China,31.6927,88.0924,2020-02-22,1
United Kingdom,United Kingdom,55.3781,-3.436,2020-02-22,9
All,Thailand,15,101,2020-02-23,35
All,Japan,36,138,2020-02-23,147
All,Singapore,1.2833,103.8333,2020-02-23,89
All,Nepal,28.1667,84.25,2020-02-23,1
All,Malaysia,2.5,112.5,2020-02-23,22
British Columbia,Canada,49.2827,-123.1207,2020-02-23,6
New South Wales,Australia,-33.8688,151.2093,2020-02-23,4
Victoria,Australia,-37.8136,144.9631,2020-02-23,4
Queensland,Australia,-28.0167,153.4,2020-02-23,5
All,Cambodia,11.55,104.9167,2020-02-23,1
All,Sri Lanka,7,81,2020-02-23,1
All,Germany,51,9,2020-02-23,16
All,Finland,64,26,2020-02-23,1
All,United Arab Emirates,24,54,2020-02-23,13
All,Philippines,13,122,2020-02-23,3
All,India,21,78,2020-02-23,3
All,Italy,43,12,2020-02-23,155
All,Sweden,63,16,2020-02-23,1
All,Spain,40,-4,2020-02-23,2
South Australia,Australia,-34.9285,138.6007,2020-02-23,2
All,Belgium,50.8333,4,2020-02-23,1
All,Egypt,26,30,2020-02-23,1
From Diamond Princess,Australia,35.4437,139.638,2020-02-23,7
All,Lebanon,33.8547,35.8623,2020-02-23,1
All,Israel,31,35,2020-02-23,1
Ontario,Canada,51.2538,-85.3232,2020-02-23,3
Hubei,China,30.9756,112.2707,2020-02-23,64084
All,Iran,32,53,2020-02-23,43
All,"Korea, South",36,128,2020-02-23,602
France,France,46.2276,2.2137,2020-02-23,12
Guangdong,China,23.3417,113.4244,2020-02-23,1342
Henan,China,33.882,113.614,2020-02-23,1271
Zhejiang,China,29.1832,120.0934,2020-02-23,1205
Hunan,China,27.6104,111.7088,2020-02-23,1016
Anhui,China,31.8257,117.2264,2020-02-23,989
Jiangxi,China,27.614,115.7221,2020-02-23,934
Shandong,China,36.3427,118.1498,2020-02-23,754
Diamond Princess,Cruise Ship,35.4437,139.638,2020-02-23,691
Jiangsu,China,32.9711,119.455,2020-02-23,631
Chongqing,China,30.0572,107.874,2020-02-23,575
Sichuan,China,30.6171,102.7103,2020-02-23,526
Heilongjiang,China,47.862,127.7615,2020-02-23,480
Beijing,China,40.1824,116.4142,2020-02-23,399
Shanghai,China,31.202,121.4491,2020-02-23,335
Hebei,China,39.549,116.1306,2020-02-23,311
Fujian,China,26.0789,117.9874,2020-02-23,293
Guangxi,China,23.8298,108.7881,2020-02-23,249
Shaanxi,China,35.1917,108.8701,2020-02-23,245
Yunnan,China,24.974,101.487,2020-02-23,174
Hainan,China,19.1959,109.7453,2020-02-23,168
Guizhou,China,26.8154,106.8748,2020-02-23,146
Tianjin,China,39.3054,117.323,2020-02-23,135
Shanxi,China,37.5777,112.2922,2020-02-23,132
Gansu,China,37.8099,101.0583,2020-02-23,91
Hong Kong,China,22.3,114.2,2020-02-23,74
Liaoning,China,41.2956,122.6085,2020-02-23,121
Jilin,China,43.6661,126.1923,2020-02-23,91
Xinjiang,China,41.1129,85.2401,2020-02-23,76
Inner Mongolia,China,44.0935,113.9448,2020-02-23,75
Ningxia,China,37.2692,106.1655,2020-02-23,71
All,Taiwan*,23.7,121,2020-02-23,28
All,Vietnam,16,108,2020-02-23,16
All,Russia,60,90,2020-02-23,2
Qinghai,China,35.7452,95.9956,2020-02-23,18
Macau,China,22.1667,113.55,2020-02-23,10
Tibet,China,31.6927,88.0924,2020-02-23,1
United Kingdom,United Kingdom,55.3781,-3.436,2020-02-23,9
All,Thailand,15,101,2020-02-24,35
All,Japan,36,138,2020-02-24,159
All,Singapore,1.2833,103.8333,2020-02-24,89
All,Nepal,28.1667,84.25,2020-02-24,1
All,Malaysia,2.5,112.5,2020-02-24,22
British Columbia,Canada,49.2827,-123.1207,2020-02-24,6
New South Wales,Australia,-33.8688,151.2093,2020-02-24,4
Victoria,Australia,-37.8136,144.9631,2020-02-24,4
Queensland,Australia,-28.0167,153.4,2020-02-24,5
All,Cambodia,11.55,104.9167,2020-02-24,1
All,Sri Lanka,7,81,2020-02-24,1
All,Germany,51,9,2020-02-24,16
All,Finland,64,26,2020-02-24,1
All,United Arab Emirates,24,54,2020-02-24,13
All,Philippines,13,122,2020-02-24,3
All,India,21,78,2020-02-24,3
All,Sweden,63,16,2020-02-24,1
All,Spain,40,-4,2020-02-24,2
South Australia,Australia,-34.9285,138.6007,2020-02-24,2
All,Belgium,50.8333,4,2020-02-24,1
All,Egypt,26,30,2020-02-24,1
From Diamond Princess,Australia,35.4437,139.638,2020-02-24,7
All,Lebanon,33.8547,35.8623,2020-02-24,1
All,Iraq,33,44,2020-02-24,1
All,Oman,21,57,2020-02-24,2
All,Afghanistan,33,65,2020-02-24,1
All,Bahrain,26.0275,50.55,2020-02-24,1
All,Kuwait,29.5,47.75,2020-02-24,1
All,Israel,31,35,2020-02-24,1
Ontario,Canada,51.2538,-85.3232,2020-02-24,4
Hubei,China,30.9756,112.2707,2020-02-24,64287
All,Iran,32,53,2020-02-24,61
All,"Korea, South",36,128,2020-02-24,833
France,France,46.2276,2.2137,2020-02-24,12
Guangdong,China,23.3417,113.4244,2020-02-24,1345
Henan,China,33.882,113.614,2020-02-24,1271
Zhejiang,China,29.1832,120.0934,2020-02-24,1205
Hunan,China,27.6104,111.7088,2020-02-24,1016
Anhui,China,31.8257,117.2264,2020-02-24,989
Jiangxi,China,27.614,115.7221,2020-02-24,934
Shandong,China,36.3427,118.1498,2020-02-24,755
Diamond Princess,Cruise Ship,35.4437,139.638,2020-02-24,691
Jiangsu,China,32.9711,119.455,2020-02-24,631
Chongqing,China,30.0572,107.874,2020-02-24,576
Sichuan,China,30.6171,102.7103,2020-02-24,527
Heilongjiang,China,47.862,127.7615,2020-02-24,480
Beijing,China,40.1824,116.4142,2020-02-24,399
Shanghai,China,31.202,121.4491,2020-02-24,335
Hebei,China,39.549,116.1306,2020-02-24,311
Fujian,China,26.0789,117.9874,2020-02-24,293
Guangxi,China,23.8298,108.7881,2020-02-24,251
Shaanxi,China,35.1917,108.8701,2020-02-24,245
Yunnan,China,24.974,101.487,2020-02-24,174
Hainan,China,19.1959,109.7453,2020-02-24,168
Guizhou,China,26.8154,106.8748,2020-02-24,146
Tianjin,China,39.3054,117.323,2020-02-24,135
Shanxi,China,37.5777,112.2922,2020-02-24,133
Gansu,China,37.8099,101.0583,2020-02-24,91
Hong Kong,China,22.3,114.2,2020-02-24,79
Liaoning,China,41.2956,122.6085,2020-02-24,121
Jilin,China,43.6661,126.1923,2020-02-24,93
Xinjiang,China,41.1129,85.2401,2020-02-24,76
Inner Mongolia,China,44.0935,113.9448,2020-02-24,75
Ningxia,China,37.2692,106.1655,2020-02-24,71
All,Taiwan*,23.7,121,2020-02-24,30
All,Vietnam,16,108,2020-02-24,16
All,Russia,60,90,2020-02-24,2
Qinghai,China,35.7452,95.9956,2020-02-24,18
Macau,China,22.1667,113.55,2020-02-24,10
Tibet,China,31.6927,88.0924,2020-02-24,1
United Kingdom,United Kingdom,55.3781,-3.436,2020-02-24,13
All,Thailand,15,101,2020-02-25,37
All,Japan,36,138,2020-02-25,170
All,Singapore,1.2833,103.8333,2020-02-25,91
All,Nepal,28.1667,84.25,2020-02-25,1
All,Malaysia,2.5,112.5,2020-02-25,22
British Columbia,Canada,49.2827,-123.1207,2020-02-25,7
New South Wales,Australia,-33.8688,151.2093,2020-02-25,4
Victoria,Australia,-37.8136,144.9631,2020-02-25,4
Queensland,Australia,-28.0167,153.4,2020-02-25,5
All,Cambodia,11.55,104.9167,2020-02-25,1
All,Sri Lanka,7,81,2020-02-25,1
All,Germany,51,9,2020-02-25,17
All,Finland,64,26,2020-02-25,1
All,United Arab Emirates,24,54,2020-02-25,13
All,Philippines,13,122,2020-02-25,3
All,India,21,78,2020-02-25,3
All,Sweden,63,16,2020-02-25,1
All,Spain,40,-4,2020-02-25,6
South Australia,Australia,-34.9285,138.6007,2020-02-25,2
All,Belgium,50.8333,4,2020-02-25,1
All,Egypt,26,30,2020-02-25,1
From Diamond Princess,Australia,35.4437,139.638,2020-02-25,7
All,Lebanon,33.8547,35.8623,2020-02-25,1
All,Iraq,33,44,2020-02-25,1
All,Oman,21,57,2020-02-25,2
All,Afghanistan,33,65,2020-02-25,1
All,Bahrain,26.0275,50.55,2020-02-25,23
All,Kuwait,29.5,47.75,2020-02-25,11
All,Algeria,28.0339,1.6596,2020-02-25,1
All,Croatia,45.1,15.2,2020-02-25,1
All,Switzerland,46.8182,8.2275,2020-02-25,1
All,Austria,47.5162,14.5501,2020-02-25,2
All,Israel,31,35,2020-02-25,1
Ontario,Canada,51.2538,-85.3232,2020-02-25,4
Hubei,China,30.9756,112.2707,2020-02-25,64786
All,Iran,32,53,2020-02-25,95
All,"Korea, South",36,128,2020-02-25,977
France,France,46.2276,2.2137,2020-02-25,14
Guangdong,China,23.3417,113.4244,2020-02-25,1347
Henan,China,33.882,113.614,2020-02-25,1271
Zhejiang,China,29.1832,120.0934,2020-02-25,1205
Hunan,China,27.6104,111.7088,2020-02-25,1016
Anhui,China,31.8257,117.2264,2020-02-25,989
Jiangxi,China,27.614,115.7221,2020-02-25,934
Shandong,China,36.3427,118.1498,2020-02-25,756
Diamond Princess,Cruise Ship,35.4437,139.638,2020-02-25,691
Jiangsu,China,32.9711,119.455,2020-02-25,631
Chongqing,China,30.0572,107.874,2020-02-25,576
Sichuan,China,30.6171,102.7103,2020-02-25,529
Heilongjiang,China,47.862,127.7615,2020-02-25,480
Beijing,China,40.1824,116.4142,2020-02-25,400
Shanghai,China,31.202,121.4491,2020-02-25,336
Hebei,China,39.549,116.1306,2020-02-25,311
Fujian,China,26.0789,117.9874,2020-02-25,294
Guangxi,China,23.8298,108.7881,2020-02-25,252
Shaanxi,China,35.1917,108.8701,2020-02-25,245
Yunnan,China,24.974,101.487,2020-02-25,174
Hainan,China,19.1959,109.7453,2020-02-25,168
Guizhou,China,26.8154,106.8748,2020-02-25,146
Tianjin,China,39.3054,117.323,2020-02-25,135
Shanxi,China,37.5777,112.2922,2020-02-25,133
Gansu,China,37.8099,101.0583,2020-02-25,91
Hong Kong,China,22.3,114.2,2020-02-25,84
Liaoning,China,41.2956,122.6085,2020-02-25,121
Jilin,China,43.6661,126.1923,2020-02-25,93
Xinjiang,China,41.1129,85.2401,2020-02-25,76
Inner Mongolia,China,44.0935,113.9448,2020-02-25,75
Ningxia,China,37.2692,106.1655,2020-02-25,71
All,Taiwan*,23.7,121,2020-02-25,31
All,Vietnam,16,108,2020-02-25,16
All,Russia,60,90,2020-02-25,2
Qinghai,China,35.7452,95.9956,2020-02-25,18
Macau,China,22.1667,113.55,2020-02-25,10
Tibet,China,31.6927,88.0924,2020-02-25,1
United Kingdom,United Kingdom,55.3781,-3.436,2020-02-25,13
All,Thailand,15,101,2020-02-26,40
All,Japan,36,138,2020-02-26,189
All,Singapore,1.2833,103.8333,2020-02-26,93
All,Nepal,28.1667,84.25,2020-02-26,1
All,Malaysia,2.5,112.5,2020-02-26,22
British Columbia,Canada,49.2827,-123.1207,2020-02-26,7
New South Wales,Australia,-33.8688,151.2093,2020-02-26,4
Victoria,Australia,-37.8136,144.9631,2020-02-26,4
Queensland,Australia,-28.0167,153.4,2020-02-26,5
All,Cambodia,11.55,104.9167,2020-02-26,1
All,Sri Lanka,7,81,2020-02-26,1
All,Germany,51,9,2020-02-26,27
All,Finland,64,26,2020-02-26,2
All,United Arab Emirates,24,54,2020-02-26,13
All,Philippines,13,122,2020-02-26,3
All,India,21,78,2020-02-26,3
All,Sweden,63,16,2020-02-26,2
All,Spain,40,-4,2020-02-26,13
South Australia,Australia,-34.9285,138.6007,2020-02-26,2
All,Belgium,50.8333,4,2020-02-26,1
All,Egypt,26,30,2020-02-26,1
From Diamond Princess,Australia,35.4437,139.638,2020-02-26,7
All,Lebanon,33.8547,35.8623,2020-02-26,2
All,Iraq,33,44,2020-02-26,5
All,Oman,21,57,2020-02-26,4
All,Afghanistan,33,65,2020-02-26,1
All,Bahrain,26.0275,50.55,2020-02-26,33
All,Kuwait,29.5,47.75,2020-02-26,26
All,Algeria,28.0339,1.6596,2020-02-26,1
All,Croatia,45.1,15.2,2020-02-26,3
All,Switzerland,46.8182,8.2275,2020-02-26,1
All,Austria,47.5162,14.5501,2020-02-26,2
All,Israel,31,35,2020-02-26,2
All,Pakistan,30.3753,69.3451,2020-02-26,2
All,Brazil,-14.235,-51.9253,2020-02-26,1
All,Georgia,42.3154,43.3569,2020-02-26,1
All,Greece,39.0742,21.8243,2020-02-26,1
All,North Macedonia,41.6086,21.7453,2020-02-26,1
All,Norway,60.472,8.4689,2020-02-26,1
All,Romania,45.9432,24.9668,2020-02-26,1
Ontario,Canada,51.2538,-85.3232,2020-02-26,4
Hubei,China,30.9756,112.2707,2020-02-26,65187
All,Iran,32,53,2020-02-26,139
All,"Korea, South",36,128,2020-02-26,1261
France,France,46.2276,2.2137,2020-02-26,18
Guangdong,China,23.3417,113.4244,2020-02-26,1347
Henan,China,33.882,113.614,2020-02-26,1271
Zhejiang,China,29.1832,120.0934,2020-02-26,1205
Hunan,China,27.6104,111.7088,2020-02-26,1016
Anhui,China,31.8257,117.2264,2020-02-26,989
Jiangxi,China,27.614,115.7221,2020-02-26,934
Shandong,China,36.3427,118.1498,2020-02-26,756
Diamond Princess,Cruise Ship,35.4437,139.638,2020-02-26,705
Jiangsu,China,32.9711,119.455,2020-02-26,631
Chongqing,China,30.0572,107.874,2020-02-26,576
Sichuan,China,30.6171,102.7103,2020-02-26,531
Heilongjiang,China,47.862,127.7615,2020-02-26,480
Beijing,China,40.1824,116.4142,2020-02-26,400
Shanghai,China,31.202,121.4491,2020-02-26,337
Hebei,China,39.549,116.1306,2020-02-26,312
Fujian,China,26.0789,117.9874,2020-02-26,294
Guangxi,China,23.8298,108.7881,2020-02-26,252
Shaanxi,China,35.1917,108.8701,2020-02-26,245
Yunnan,China,24.974,101.487,2020-02-26,174
Hainan,China,19.1959,109.7453,2020-02-26,168
Guizhou,China,26.8154,106.8748,2020-02-26,146
Tianjin,China,39.3054,117.323,2020-02-26,135
Shanxi,China,37.5777,112.2922,2020-02-26,133
Gansu,China,37.8099,101.0583,2020-02-26,91
Hong Kong,China,22.3,114.2,2020-02-26,91
Liaoning,China,41.2956,122.6085,2020-02-26,121
Jilin,China,43.6661,126.1923,2020-02-26,93
Xinjiang,China,41.1129,85.2401,2020-02-26,76
Inner Mongolia,China,44.0935,113.9448,2020-02-26,75
Ningxia,China,37.2692,106.1655,2020-02-26,71
All,Taiwan*,23.7,121,2020-02-26,32
All,Vietnam,16,108,2020-02-26,16
All,Russia,60,90,2020-02-26,2
Qinghai,China,35.7452,95.9956,2020-02-26,18
Macau,China,22.1667,113.55,2020-02-26,10
Tibet,China,31.6927,88.0924,2020-02-26,1
United Kingdom,United Kingdom,55.3781,-3.436,2020-02-26,13
All,Thailand,15,101,2020-02-27,40
All,Japan,36,138,2020-02-27,214
All,Singapore,1.2833,103.8333,2020-02-27,93
All,Nepal,28.1667,84.25,2020-02-27,1
All,Malaysia,2.5,112.5,2020-02-27,23
British Columbia,Canada,49.2827,-123.1207,2020-02-27,7
New South Wales,Australia,-33.8688,151.2093,2020-02-27,4
Victoria,Australia,-37.8136,144.9631,2020-02-27,4
Queensland,Australia,-28.0167,153.4,2020-02-27,5
All,Cambodia,11.55,104.9167,2020-02-27,1
All,Sri Lanka,7,81,2020-02-27,1
All,Germany,51,9,2020-02-27,46
All,Finland,64,26,2020-02-27,2
All,United Arab Emirates,24,54,2020-02-27,13
All,Philippines,13,122,2020-02-27,3
All,India,21,78,2020-02-27,3
All,Sweden,63,16,2020-02-27,7
All,Spain,40,-4,2020-02-27,15
South Australia,Australia,-34.9285,138.6007,2020-02-27,2
All,Belgium,50.8333,4,2020-02-27,1
All,Egypt,26,30,2020-02-27,1
From Diamond Princess,Australia,35.4437,139.638,2020-02-27,8
All,Lebanon,33.8547,35.8623,2020-02-27,2
All,Iraq,33,44,2020-02-27,7
All,Oman,21,57,2020-02-27,4
All,Afghanistan,33,65,2020-02-27,1
All,Bahrain,26.0275,50.55,2020-02-27,33
All,Kuwait,29.5,47.75,2020-02-27,43
All,Algeria,28.0339,1.6596,2020-02-27,1
All,Croatia,45.1,15.2,2020-02-27,3
All,Switzerland,46.8182,8.2275,2020-02-27,8
All,Austria,47.5162,14.5501,2020-02-27,3
All,Israel,31,35,2020-02-27,3
All,Pakistan,30.3753,69.3451,2020-02-27,2
All,Brazil,-14.235,-51.9253,2020-02-27,1
All,Georgia,42.3154,43.3569,2020-02-27,1
All,Greece,39.0742,21.8243,2020-02-27,3
All,North Macedonia,41.6086,21.7453,2020-02-27,1
All,Norway,60.472,8.4689,2020-02-27,1
All,Romania,45.9432,24.9668,2020-02-27,1
All,Estonia,58.5953,25.0136,2020-02-27,1
All,Netherlands,52.1326,5.2913,2020-02-27,1
All,San Marino,43.9424,12.4578,2020-02-27,1
Ontario,Canada,51.2538,-85.3232,2020-02-27,6
Hubei,China,30.9756,112.2707,2020-02-27,65596
All,Iran,32,53,2020-02-27,245
All,"Korea, South",36,128,2020-02-27,1766
France,France,46.2276,2.2137,2020-02-27,38
Guangdong,China,23.3417,113.4244,2020-02-27,1347
Henan,China,33.882,113.614,2020-02-27,1272
Zhejiang,China,29.1832,120.0934,2020-02-27,1205
Hunan,China,27.6104,111.7088,2020-02-27,1017
Anhui,China,31.8257,117.2264,2020-02-27,989
Jiangxi,China,27.614,115.7221,2020-02-27,934
Shandong,China,36.3427,118.1498,2020-02-27,756
Diamond Princess,Cruise Ship,35.4437,139.638,2020-02-27,705
Jiangsu,China,32.9711,119.455,2020-02-27,631
Chongqing,China,30.0572,107.874,2020-02-27,576
Sichuan,China,30.6171,102.7103,2020-02-27,534
Heilongjiang,China,47.862,127.7615,2020-02-27,480
Denmark,Denmark,56.2639,9.5018,2020-02-27,1
Beijing,China,40.1824,116.4142,2020-02-27,410
Shanghai,China,31.202,121.4491,2020-02-27,337
Hebei,China,39.549,116.1306,2020-02-27,317
Fujian,China,26.0789,117.9874,2020-02-27,296
Guangxi,China,23.8298,108.7881,2020-02-27,252
Shaanxi,China,35.1917,108.8701,2020-02-27,245
Yunnan,China,24.974,101.487,2020-02-27,174
Hainan,China,19.1959,109.7453,2020-02-27,168
Guizhou,China,26.8154,106.8748,2020-02-27,146
Tianjin,China,39.3054,117.323,2020-02-27,136
Shanxi,China,37.5777,112.2922,2020-02-27,133
Gansu,China,37.8099,101.0583,2020-02-27,91
Hong Kong,China,22.3,114.2,2020-02-27,92
Liaoning,China,41.2956,122.6085,2020-02-27,121
Jilin,China,43.6661,126.1923,2020-02-27,93
Xinjiang,China,41.1129,85.2401,2020-02-27,76
Inner Mongolia,China,44.0935,113.9448,2020-02-27,75
Ningxia,China,37.2692,106.1655,2020-02-27,72
All,Taiwan*,23.7,121,2020-02-27,32
All,Vietnam,16,108,2020-02-27,16
All,Russia,60,90,2020-02-27,2
Qinghai,China,35.7452,95.9956,2020-02-27,18
Macau,China,22.1667,113.55,2020-02-27,10
Tibet,China,31.6927,88.0924,2020-02-27,1
United Kingdom,United Kingdom,55.3781,-3.436,2020-02-27,15
All,Thailand,15,101,2020-02-28,41
All,Japan,36,138,2020-02-28,228
All,Singapore,1.2833,103.8333,2020-02-28,93
All,Nepal,28.1667,84.25,2020-02-28,1
All,Malaysia,2.5,112.5,2020-02-28,23
British Columbia,Canada,49.2827,-123.1207,2020-02-28,7
New South Wales,Australia,-33.8688,151.2093,2020-02-28,4
Victoria,Australia,-37.8136,144.9631,2020-02-28,4
Queensland,Australia,-28.0167,153.4,2020-02-28,5
All,Cambodia,11.55,104.9167,2020-02-28,1
All,Sri Lanka,7,81,2020-02-28,1
All,Germany,51,9,2020-02-28,48
All,Finland,64,26,2020-02-28,2
All,United Arab Emirates,24,54,2020-02-28,19
All,Philippines,13,122,2020-02-28,3
All,India,21,78,2020-02-28,3
All,Sweden,63,16,2020-02-28,7
All,Spain,40,-4,2020-02-28,32
South Australia,Australia,-34.9285,138.6007,2020-02-28,2
All,Belgium,50.8333,4,2020-02-28,1
